Gauge_ID;01_collie1_1p_1s;02_wetland_4p_1s;03_collie2_4p_1s;04_newzealand1_6p_1s;05_ihacres_6p_1s;06_alpine1_4p_2s;07_gr4j_4p_2s;08_us1_5p_2s;09_susannah1_6p_2s;10_susannah2_6p_2s;11_collie3_6p_2s;12_alpine2_6p_2s;13_hillslope_7p_2s;14_topmodel_7p_2s;15_plateau_8p_2s;16_newzealand2_8p_2s;17_penman_4p_3s;18_simhyd_7p_3s;19_australia_8p_3s;20_gsfb_8p_3s;21_flexb_9p_3s;22_vic_10p_3s;24_mopex1_5p_4s;25_tcm_6p_4s;26_flexi_10p_4s;27_tank_12p_4s;28_xinanjiang_12p_4s;29_hymod_5p_5s;30_mopex2_7p_5s;31_mopex3_8p_5s;32_mopex4_10p_5s;34_flexis_12p_5s;35_mopex5_12p_5s;36_modhydrolog_15p_5s;37_hbv_15p_5s;40_smar_8p_6s
1013500.0;-0.1468463995173619;0.08582329142472334;0.07802660165195574;0.09262233959621369;0.20488877165750818;0.8519648598342515;0.1190380115857107;0.09573586738972695;0.07727725700770915;0.10539506789036102;0.08779477134817604;0.8474799293850712;0.2899882712243811;0.1258635027805407;0.20463319318475492;0.09083984275369883;0.11362718776731551;0.15419941220342415;0.07389566886070709;0.17213091738608444;0.0856293644055065;0.08336779164925368;0.112808023964722;0.14216181605836486;0.10556786774658655;0.08384870364092745;0.2615332089605057;0.16743825121299005;0.8724452440381556;0.871346195471661;0.8962102346475498;0.8754022321626002;0.8819500395832965;0.21552586441568244;0.7727839238716508;0.17433287805687947
1022500.0;0.010483749449840207;0.6726690474709751;0.7222695282251498;0.7401844480184504;0.7137551747167172;0.7446198555402164;0.7133225733431123;0.7094463162403379;0.7319316651178633;0.6122225917983033;0.7316701757515846;0.7721183217360663;0.7467174710701466;0.4297937351661463;0.7739282310691309;0.6922317436521284;0.6091434918987595;0.7263954044504383;0.6643071367804219;0.7281418028512767;0.6412745572520832;0.3881390527291534;0.6222299133989929;0.6915692223272306;0.6530395225815397;0.7051202614606481;0.7556782125114725;0.7458181628776281;0.7629768617242655;0.6698219940003756;0.7907082628019948;0.7856681269302395;0.7998354306850218;0.7145453761868805;0.6810255517396206;0.7516062089463433
1030500.0;-0.12034504740389784;0.3511418682702204;0.4091857881698836;0.40646732162883004;0.3634158879163858;0.8362793425296478;0.43136410994571284;0.4337800993548102;0.4466624424016268;0.4304520620465777;0.4461871487698227;0.836481080960217;0.5024995194940615;0.19713212791967216;0.48233655599028735;0.39616388161949045;0.37629034999234723;0.41161920287346654;0.4414600574922265;0.4037365384625736;0.3667370181954721;0.16293491533493;0.4072101123980575;0.42496459287800614;0.4081331792978842;0.414632152006566;0.4792788540767584;0.4492249983219928;0.7819014127210677;0.7032715742643344;0.8426719914919243;0.8343003348896119;0.8814206811994465;0.43509316503188666;0.9164975997827627;0.49525214491931113
1031500.0;0.32238805091216904;0.592767707914587;0.5970877102965957;0.6165047223325109;0.6273901772892565;0.7447532550228848;0.6083318675890548;0.6012410285368202;0.6149407001460298;0.6027170673260263;0.6139149735190146;0.7448373481772186;0.6456298618963469;0.47495901320384204;0.6423880513795146;0.629377282148251;0.5401460767846953;0.5923540405817758;0.5987227904629693;0.6259795597300766;0.46201860294741603;0.43658593628717346;0.5576149786921987;0.5929868869533301;0.5847685912533915;0.6098891432259983;0.6374170503214154;0.5904749397018174;0.8103157521354933;0.8039333272275774;0.7747493617522067;0.7783799587224149;0.7246846597758907;0.6559130477923143;0.8142702591489482;0.6019989074529646
1047000.0;0.3210848558088334;0.6230661270668272;0.6252910860226063;0.6468149446428286;0.6616070189435708;0.790764423793048;0.6525764069893054;0.6315601174807285;0.6518028094350643;0.641547083056604;0.6473585976475147;0.7915776361859141;0.6609623631474075;0.41068731707468764;0.6698429721137253;0.6213546323217815;0.6277345228379763;0.6024064094943666;0.6426441898285093;0.643942219080663;0.633802073464014;0.5315841506545638;0.5317208347510572;0.6165452904174303;0.6141712630374709;0.6150603771080845;0.669948182969601;0.6416045662393952;0.8354488372856164;0.8349158823189818;0.7053860655336348;0.8095186607914209;0.7489476012448427;0.6280088944068901;0.7655815197593683;0.6374123605178479
1052500.0;0.26178826412228473;0.4000959614865094;0.39016485946069734;0.37920934098176506;0.42842593373287297;0.7836995206173778;0.4034475541238781;0.397769382949716;0.38123086508150483;0.40460163406539595;0.379186552599607;0.8193341074463164;0.4575928302186332;0.2805470654177934;0.4366490914161876;0.3738541786109426;0.38917815787701715;0.3767762731705697;0.40699488603907086;0.24732794552571713;0.2735360806261419;0.38884083340839115;0.4123124862641231;0.33726091975997086;0.2727062543907969;0.40122723049120745;0.4236147521218879;0.3905708810406999;0.7850328797277105;0.7715272462682137;0.7032381830090089;0.8115194522005317;0.7098006082913753;0.43287952063474666;0.7230645138345062;0.40159742320615754
1054200.0;0.4145589899611267;0.553406510100006;0.5421482523641225;0.5458029710323735;0.5594563327429039;0.6596173970533439;0.5613296482662924;0.5125381350194579;0.5442719115038106;0.5294795543217343;0.5415756822090307;0.7164547979589588;0.5604438411121666;0.5354402547797783;0.5431317363657395;0.5500867560035605;0.5216837308120545;0.5499985178547232;0.5331164206778881;0.398736680553453;0.5290922257315473;0.5727265197704421;0.5388425054710035;0.422459051560509;0.5201723188041099;0.5547478556449457;0.5777244151267711;0.5206748029199728;0.6772895263952079;0.6800018891420642;0.6476186202722383;0.7041888777184722;0.6417071303202218;0.5508006272056816;0.5613083324006372;0.538374987898829
1055000.0;0.29217942722124524;0.5130343471226311;0.5474323841824069;0.5073600349286146;0.5525758789409312;0.6769014180422337;0.5348555786017372;0.5197126846430506;0.4886284087138629;0.5358249744361645;0.5151556628117432;0.6765557328785441;0.5915351889659894;0.4560928414257458;0.5941159874715263;0.5183657614828516;0.5484612804778415;0.5016008234137508;0.5342413541643631;0.4891048061966585;0.5247121816550041;0.5282383142855781;0.5697534262535855;0.4896772714205675;0.5508696656187858;0.5387130367976034;0.5555718288081319;0.5579878922114399;0.5825348847151454;0.688061045925112;0.5777393731857028;0.7113602176783728;0.6604985542541716;0.572924959336534;0.673291394160799;0.5213265240470892
1057000.0;0.015902196117739686;0.6013629656472843;0.5839857296093556;0.5826330535447306;0.6588648697125754;0.7024856317216845;0.6353890106563258;0.6195863108863516;0.5807766722406118;0.6252359747308857;0.5989263190999343;0.8087661953924988;0.6868607793847863;0.41886051307753314;0.6593256588672132;0.5288786691876981;0.5640877886006113;0.5470932135677531;0.610628395942227;0.6449042115400683;0.578912106589945;0.42152935037703565;0.5699868093523488;0.6200093461042964;0.5624272568837576;0.6577433173453489;0.6276267444724173;0.6047678421458311;0.7896884896793308;0.7901989243933949;0.7821803802858602;0.8206410585450263;0.790464061824977;0.6373998316300811;0.8163854074117592;0.6377350738017833
1073000.0;0.2666319642476016;0.7016041000315645;0.696766033717167;0.7545020777133723;0.7767841316514308;0.5929245027969987;0.7207811501049599;0.7110987178633081;0.7684826337638002;0.6823312110483679;0.7641954276035179;0.7510924161797574;0.7921126624253965;0.6666448903641804;0.756150418412981;0.7624238109640947;0.7461058086341669;0.8076889003422194;0.7747418981412247;0.6887428127726729;0.6305878709478425;0.6426863483756328;0.40219928864382215;0.6620216212856964;0.6668971313768763;0.7520897527420863;0.8046412504991292;0.7509383595585752;0.8230211216919894;0.832183568775966;0.6861994593630039;0.7276898817194042;0.7815206620755237;0.8271574711723477;0.6763285977923967;0.7394634878043561
