Gauge_ID;01_collie1_1p_1s;02_wetland_4p_1s;03_collie2_4p_1s;04_newzealand1_6p_1s;05_ihacres_6p_1s;06_alpine1_4p_2s;07_gr4j_4p_2s;08_us1_5p_2s;09_susannah1_6p_2s;10_susannah2_6p_2s;11_collie3_6p_2s;12_alpine2_6p_2s;13_hillslope_7p_2s;14_topmodel_7p_2s;15_plateau_8p_2s;16_newzealand2_8p_2s;17_penman_4p_3s;18_simhyd_7p_3s;19_australia_8p_3s;20_gsfb_8p_3s;21_flexb_9p_3s;22_vic_10p_3s;24_mopex1_5p_4s;25_tcm_6p_4s;26_flexi_10p_4s;27_tank_12p_4s;28_xinanjiang_12p_4s;29_hymod_5p_5s;30_mopex2_7p_5s;31_mopex3_8p_5s;32_mopex4_10p_5s;34_flexis_12p_5s;35_mopex5_12p_5s;36_modhydrolog_15p_5s;37_hbv_15p_5s;40_smar_8p_6s
1078000.0;0.16215126457512863;0.5487754668219613;0.56175461919768;0.5869428914121562;0.6521081229071859;0.7498468544131855;0.5808116382915423;0.5782565580884191;0.5918432341649844;0.5808327072512137;0.5915342260476874;0.8365497979573002;0.6707482688708044;0.4426773319481847;0.6470659772322999;0.5900352524572448;0.4914814986112195;0.6252672249397686;0.5922766851965665;0.6114447269775842;0.5297938313166793;0.38791286272250824;0.5470165342154727;0.5619772399968086;0.5400647309469788;0.5925351303108954;0.647669131025327;0.5972558447899796;0.8245950821669399;0.8273928499545334;0.7779259800564744;0.8333753902318605;0.813091773280739;0.6567398028132149;0.9019150378248131;0.5595105468443378
1123000.0;-0.28225843232964;0.772645212265301;0.7301969458064148;0.7584855647821729;0.7860297854956418;0.5472546445254199;0.6513530664754874;0.6631596608936003;0.7682591231091305;0.6460965864224828;0.7773758559058841;0.7154013639476728;0.8291002285638776;0.6974759812178044;0.7777134111038576;0.7658287854043866;0.7611768711339865;0.8083092701192859;0.6362889809849922;0.6711628735203166;0.6299666511135102;0.569281952693927;0.7755164378948198;0.5992599300750245;0.7120054595777865;0.7843176942604276;0.8541967541317879;0.8125660014964947;0.7652598167621719;0.7651960578499812;0.67889274848308;0.7355857577742306;0.7376279085470595;0.7941264569055811;0.7842992289571775;0.7787457930140821
1134500.0;0.18993777352921293;0.43495709950836203;0.4299603787340297;0.42277024841118205;0.47007735594764366;0.8011912831151584;0.4368339142101305;0.4431509958038601;0.43944967680209823;0.44534935661021535;0.4376478289478345;0.8011907676359513;0.4499436354150652;0.3657403142165302;0.4810280223262703;0.4352119901420747;0.409030434555984;0.4295150822906785;0.44585407291014834;0.4526912906798404;0.4009941705432748;0.4145800092132471;0.43433731630176253;0.4008886462174568;0.4163900062425482;0.4212715577475913;0.46369339763831896;0.44678217742127135;0.7446691573748135;0.7802273398758298;0.7367520712516442;0.8239238042695644;0.7577120227360243;0.4658597734587714;0.8265685479615485;0.4409614208045074
1137500.0;0.3730721890840576;0.5324560910616727;0.46597168539057243;0.5087199396986011;0.594494405394546;0.6571728397173562;0.5394405201556197;0.518655240730511;0.5109337237348439;0.5317711484984496;0.5131688332607687;0.7226784411365386;0.6145950184857787;0.5376765511055793;0.5671339138320179;0.5091640794643398;0.48452068860315733;0.5911058315282104;0.4418255130230401;0.526058260200329;0.5306011050586636;0.5471963279074388;0.4888376409657842;0.4664656567447031;0.5325699522590219;0.5415373045631189;0.6185410181505981;0.5477407855918525;0.6616813052707311;0.6794935861517568;0.6126090471469938;0.7686252606461046;0.6406924705560386;0.6044019407160065;0.7488082569232056;0.5235242284066739
1139000.0;0.18784672573676664;0.48928970819978257;0.45401102476731514;0.4821170059001424;0.6062703269296006;0.7212692870199491;0.5164016025583451;0.5159585878353852;0.498177995341196;0.5181203117960951;0.5003963827379296;0.7247166897941113;0.5858096859834385;0.48919927250764417;0.5759591422977817;0.48563694669448076;0.3723420740771749;0.5761941075227142;0.382093315163314;0.5162492214063281;0.5339775015159496;0.5308016879657456;0.431037170390584;0.48186003766575736;0.5340736809227917;0.5245044795960713;0.6277068114803812;0.5841622068283336;0.617462479072489;0.6966044404760731;0.6529947331990169;0.7908423412873461;0.7022418884443556;0.5765989842715136;0.796609393981144;0.5623275853370516
1139800.0;0.051011217386554564;0.36244526172527813;0.266086686517774;0.2803831862433801;0.4261467855392026;0.677036142610911;0.288144298434861;0.30002451290627474;0.2947156540767485;0.31266877081234046;0.29712360456545783;0.6770355691076735;0.4473307951247729;0.3756865218099271;0.3747869319471768;0.25888187404457574;0.27263575129868656;0.4156448882009529;0.23998413298378019;0.29244438254716043;0.34322196161557184;0.3906186000071207;0.2768228428067733;0.2608198173522046;0.3404253036501508;0.2917897456253844;0.48090571991209874;0.39776904215087994;0.6625797607130637;0.6503059481371767;0.7289907784555452;0.7157271959206619;0.6626863181542685;0.43556909042711145;0.5748577942584926;0.2506705203091003
1142500.0;0.13978111947178207;0.4480585157388479;0.45835508749698883;0.47406540044358636;0.5202511854663772;0.7023623842102844;0.43766361178852875;0.4007458238190795;0.4800323712537208;0.40361129172959553;0.4696445258040658;0.7023652601841364;0.5292644666826267;0.4074061518905484;0.5036104919400828;0.4435562489349856;0.38374903531208526;0.5012076321347403;0.40064557841342074;0.4069333423435898;0.41464109601930266;0.45011632949563896;0.3900244947403182;0.3588607095497046;0.40443552752089107;0.4375488726147927;0.5830561513744636;0.47868166812425395;0.6828250648295351;0.6828145391355716;0.7072239043378226;0.750107858209125;0.7093557802773829;0.5327066504318909;0.7538705662542033;0.41744464072825493
1144000.0;0.18822840572252686;0.454487471463104;0.4463245258440295;0.48879795332896814;0.5609020709766717;0.7132675234553689;0.48039062762192564;0.44810855904511393;0.50066659787368;0.4817974880789978;0.49939173701291983;0.7202851069065888;0.5645848399305132;0.4644274809391231;0.543072487760676;0.5019458564301815;0.4348085760619409;0.5268423275363444;0.5026944936212645;0.47552172903123546;0.4433567654861019;0.487428728020596;0.4395984267565842;0.4251362132885681;0.4260601243282245;0.4627876052990889;0.598607332409252;0.5148798690626382;0.6999468354198679;0.6642260203708226;0.6635588365046047;0.7718193496293027;0.690554858771055;0.583058958366805;0.7990255938621553;0.4494209717805475
1169000.0;0.24553889494301184;0.6071044706005609;0.5443114775948728;0.5766368375278179;0.6508812575167238;0.6779149843366672;0.5330300665717367;0.5314798836742958;0.5846446034277784;0.5679500466957483;0.5870114406137694;0.7691477473236137;0.6545818710086515;0.5526755554206157;0.6236258409877324;0.578925434936435;0.5624415303944512;0.6380674539872568;0.500026466348884;0.5605305341797684;0.5204297642693638;0.5340688844802506;0.5289181653726707;0.4803044095819341;0.5187523380152304;0.5945237801934022;0.6683213580222389;0.6014455931286434;0.7067967643090238;0.7020017412365138;0.754801031557819;0.7692165984849028;0.7521735655228907;0.6479284113045165;0.7580099106657734;0.564022122716273
1170100.0;0.15435850696197606;0.597475695171368;0.5351769875061133;0.5633365214465658;0.644062591108697;0.6690782604975581;0.5221938372226775;0.5166189315666406;0.5776438244649196;0.5470046425832498;0.579906654235319;0.7515512471676726;0.6454455656105578;0.5644003542503235;0.6186763503917853;0.5692418343949929;0.5619400336767317;0.6343365073480742;0.4768608036800277;0.5624500346552781;0.5199235730666865;0.5086303603757953;0.5663881411077865;0.47710975016653334;0.5168126951302708;0.569452473297785;0.6767355156479277;0.5936788369211059;0.7117523460957262;0.7103112018389715;0.7430151076333016;0.7545516736669702;0.7784204944773784;0.6341314957745797;0.7655119923582412;0.5841414179522941
1181000.0;0.28960985310655707;0.6190510151373596;0.5915165007159404;0.6321579755172921;0.6758148730662941;0.6766532802057126;0.564040747939765;0.5662917028504212;0.634170927485664;0.5768045751511832;0.6363389313959514;0.760055214662257;0.6611014205031762;0.575141409820568;0.6632225762750557;0.6343740614905752;0.5608487911694408;0.6578005497947003;0.6289299852490079;0.5904249090732399;0.5496218440472178;0.5884900661929889;0.5691599522734359;0.5058914540867128;0.5503464373806128;0.5772122798076282;0.7054267536781055;0.6364366570673204;0.7661232024762377;0.7663474458187016;0.6342730629319302;0.7491165942473599;0.7104736766891839;0.6812774807477926;0.7691689275159788;0.6427422285103341
1187300.0;0.4113337680392197;0.6946707325636168;0.649592004397276;0.6834333389356408;0.7249504785961791;0.5909434613146252;0.6330876187689691;0.6392246473766636;0.6958305613021911;0.6654342468103812;0.6985979602009559;0.7253606327185278;0.7135667511198003;0.6622598205279107;0.7060741779795614;0.6017645362128266;0.6314887265223035;0.7187319223979316;0.690431188288056;0.4058286369145365;0.550466374479446;0.6208087383055525;0.6664417480174181;0.5539228717032956;0.5811870968295445;0.6587375301337404;0.7397764649004867;0.6777315101507678;0.7751549937406284;0.7759066415616465;0.7685876360164507;0.7273230044981511;0.6709337924412826;0.7199987695572971;0.6939955041006264;0.7041406322495837
1195100.0;0.052804286592168403;0.7213026332287794;0.7079819489739378;0.7385514365018417;0.7834846325852078;0.5406131911895569;0.6857565902955278;0.6954139084607327;0.7674367766040793;0.703148345772312;0.7696749091531768;0.7118420216074637;0.7665567373293825;0.681675010976891;0.7768082886682998;0.7488490200123195;0.7263898018916248;0.7713532607880157;0.7760030713268844;0.7320636655399572;0.6278196515636423;0.6195061083832527;0.7371572079779474;0.5621473781561533;0.6951411777990053;0.696244333515665;0.79836729483263;0.7583969779855363;0.7461785274305117;0.7088647151108134;0.7271251866122128;0.7384988906771756;0.7428449306983824;0.7829977221414637;0.7577679972776376;0.7391169373863025
4296000.0;0.21146070169437947;0.41663561042998254;0.42304938865416686;0.4323426929538463;0.5420820538718405;0.7466561715435533;0.41975364443813024;0.44072433432694236;0.43391090291184164;0.4389643733935744;0.43375790102558676;0.7588827388274051;0.5786367865359183;0.4010753506890491;0.531377871426455;0.4430906997601609;0.47216174200622096;0.510886096426586;0.43098701960540375;0.48540416482428106;0.39229979854535557;0.4004839023595016;0.47307373799905617;0.4228438996039431;0.3775915803311509;0.4607878305179881;0.5306346066643336;0.4710342181765451;0.803167134277896;0.7834323471081375;0.7536906789982789;0.8309275931130861;0.7526376407031379;0.5454613301450069;0.8790726318541691;0.42209878878318907
1333000.0;0.10417855294846734;0.574086345124732;0.5687439230955336;0.6013452450510223;0.6601141289478905;0.6959304595782402;0.512857256314;0.5374740820214592;0.6088831809545414;0.5835561451357132;0.6101137985639121;0.6887440654084198;0.6768313782066018;0.5428309114845495;0.6635178025899154;0.598252350795531;0.5814282323135564;0.6471539486432352;0.5986742785112762;0.5864915176206607;0.5030600306878252;0.4848053119032776;0.5861634218685559;0.4707843234403981;0.5203707125466451;0.5299591181101357;0.7112880173848691;0.5220427646969839;0.7143931960097769;0.6997906085410543;0.7684685883411728;0.726423099533697;0.7785946236829049;0.6605951549258537;0.6966038913762626;0.5428274824233277
1350000.0;0.45858174599718216;0.6273724585946812;0.6248173654495017;0.6472289735702459;0.662904908872008;0.5797512828165952;0.6072368697189895;0.6143716264286005;0.6553082192257419;0.6203175491172349;0.6572494994652073;0.7323070611945557;0.6611978637095401;0.6041906391175937;0.6632623548072503;0.648563725290782;0.6079358576554603;0.6522214971806414;0.6407001785494537;0.4631244677905231;0.46991551372221596;0.6321978998867039;0.6276868529714388;0.5447823161037495;0.5909440564859214;0.6286190480492337;0.6852818270404416;0.6321080971007387;0.7330706859877021;0.6053103930494169;0.7538766885344415;0.6869389498910985;0.6695829493965844;0.672723004826234;0.6516200863670389;0.6486866837410405
1350080.0;0.3656816130085194;0.5455650566389283;0.5346431898797521;0.5639152806791503;0.5974245204129637;0.5704930306989391;0.4910038859294664;0.5064394026892087;0.5689016430548128;0.4771304431679698;0.5702898507174311;0.6217021674564939;0.5769304388205032;0.5579112358176915;0.5935212200950724;0.5596992273069503;0.4913342638963757;0.5718787235129998;0.548065122030249;0.5333278101087117;0.4261696784488904;0.5588958458686483;0.5357697892329282;0.445182261564785;0.4481462464040178;0.5427454908875693;0.6251937431264458;0.5475473547053374;0.6949370545065967;0.6929716566902642;0.6905664650496967;0.6798825277484033;0.7267286487285509;0.6004095608393859;0.6953384437598362;0.5589743596741469
1365000.0;0.30400897413375205;0.6295679331562882;0.6116335447448272;0.6696572144899098;0.6631860068689606;0.6906339981071734;0.6160801213141274;0.6021112735950076;0.6701407177669276;0.6604520376005834;0.6681753388816929;0.7507988126980201;0.6515455738994497;0.543848444331479;0.6680040310873252;0.5548488626022111;0.5590941072670345;0.6439138937364075;0.6546972332070223;0.6036655973186622;0.554212615443354;0.5180184608851943;0.6444140585618038;0.5520458659579985;0.5846576146714404;0.6157060558922883;0.7087477508772841;0.644527616005772;0.7530664171929309;0.7496073926518492;0.7599129042393981;0.7167003610799481;0.6944086157328662;0.7007020944959419;0.6938123769999412;0.6297376045868497
1411300.0;-0.5570076179154624;0.6824620033598345;0.6406975470239007;0.6790609679963157;0.6159179789107285;0.6819316992782514;0.7459198924997867;0.6746594737838677;0.6941317233088329;0.39056926646215706;0.7031305444828604;0.6609724893664541;0.8042189265162286;0.41763529635862195;0.7554864983558669;0.49557155686913323;0.531444214080842;0.7938901490836598;0.5665455174500948;0.5832649706759159;0.6993300987768875;0.36541127969034004;0.6585926323458864;0.6240829379408501;0.7339906927508101;0.8030532508434836;0.7951420559217542;0.7915495045233614;0.6696807357744186;0.6767644148789556;0.6627783692419822;0.7205542129499223;0.6713576190426687;0.8882195821523238;0.7457948414596489;0.7904886470032522
1413500.0;0.34581043481379925;0.6009233723858463;0.5945457440819408;0.6471913313749422;0.6438792342267388;0.653489538531979;0.5918145885736494;0.5875984011665368;0.6495612623224067;0.5921583742792415;0.6460351771154067;0.740544382282165;0.6325874986150452;0.5796607222390582;0.6573103871027621;0.6326158102201098;0.5607176980054058;0.652296308626962;0.6317925008965162;0.5942776447826862;0.46973043908231016;0.5522644091484421;0.6201019488181333;0.5113931440616981;0.5273030445060092;0.5977668582364135;0.6880276986724881;0.6258033469717501;0.573181802928046;0.6751320378559784;0.8103296992992822;0.691236608710085;0.7612884549510113;0.6636986202938624;0.7386215599023319;0.6127003299111324
1414500.0;0.33345678270152057;0.5971147540281252;0.5723025217006685;0.6240899976759732;0.6187020372590926;0.6341982453241894;0.5819313955556389;0.5717091305062122;0.6319791474941606;0.627455912768681;0.6279001900546981;0.7064157332473795;0.6160294904811283;0.5460144304648407;0.6300198119733729;0.61313448859104;0.5346377464095271;0.6318859851847654;0.6125418631677351;0.5705388856109949;0.45712777334035803;0.5204920173065497;0.6006260006921047;0.4957957845554216;0.526802324927858;0.5869425383835052;0.6652696377671802;0.607579472595388;0.54911910008031;0.7032945223724112;0.7289827708896308;0.6664035196199053;0.7331090504876694;0.6366860896338757;0.6782008229039936;0.5887688133658249
1415000.0;0.30397320299568065;0.6571111164805044;0.6283493679311121;0.6887015758841131;0.6912998972976467;0.7139468786301615;0.6326329954689835;0.6219725735732347;0.6993062576963532;0.690047234905667;0.6908443997661864;0.6807715554051332;0.6914056794353352;0.6358488953861372;0.6945365280126714;0.6903352943764163;0.6308483868432655;0.7049906933784507;0.6717453623652923;0.6382277226744195;0.4892665011614815;0.601743627092661;0.6365925102534462;0.5256889618734462;0.5650375221199491;0.6500070992332726;0.7357515151330871;0.6706393517237572;0.7298744723563014;0.7048717714134811;0.6359320825230989;0.7056860351140006;0.750091185251335;0.7021172638818334;0.7499131714676528;0.6556032380207262
1423000.0;0.36409229225453765;0.638674570743667;0.629702436534523;0.6865135214305496;0.6585428106976422;0.7082084079736137;0.6180424741300986;0.6256225095020314;0.6972889227119186;0.6853028352530609;0.6889724316592853;0.8043474964675859;0.674233018152465;0.6109736094722031;0.6901033627181141;0.6890369336038877;0.5999646630945165;0.6790233499406388;0.6685239800555123;0.6614942508629826;0.4606969097227185;0.5814679979955093;0.6541156418586878;0.5297187939656722;0.5649344732356096;0.6409255834257673;0.714699179407769;0.6547744965587665;0.6754439987305618;0.7732197670539886;0.8148170641393471;0.7266791017387593;0.7273310062993494;0.6903857976046623;0.7947447840956909;0.6483639491416189
1434025.0;0.42022963580117745;0.5808485362213397;0.5474805646480687;0.5664507532195006;0.6086703055757818;0.6723526871028387;0.550496673815621;0.5447399725535778;0.5826811084763028;0.5538992302024361;0.5855994906026467;0.6736259517489616;0.5812525548285539;0.547630257303876;0.593745936148276;0.522648680643339;0.5332207695353228;0.5973918622100498;0.5418424409646504;0.42400836953915955;0.45714210517199294;0.5682097764119787;0.5534876162861033;0.4521665799448542;0.5416575190888424;0.5576908358745981;0.6356625069921017;0.5698304125001157;0.698473218639118;0.649482196549176;0.6223846130835198;0.6706870389569188;0.7236841815678134;0.6119826598797564;0.5890988645683217;0.5884953719101818
1435000.0;0.46161496147480596;0.641946754210711;0.6049513700460656;0.6680357504861884;0.6593209220176789;0.6917177473315931;0.6260569192853652;0.6079341444465041;0.6593360453945929;0.6073671468795533;0.6599823180530113;0.691707754116476;0.638440776488328;0.5974629876222949;0.6501677828424994;0.6770146460944002;0.5939940981177372;0.6660257524832228;0.6407037064479939;0.48204679874434087;0.5981925369043171;0.6213885287917666;0.6174977853311503;0.5160381603124558;0.6022541344730784;0.6275514686118647;0.6949927457308473;0.6268785355574649;0.6801009631971795;0.7404948095009966;0.7053467031023037;0.6908631403209251;0.6056449093974974;0.6232062674134726;0.5185363819056137;0.637429739379229
1439500.0;0.06465038654679645;0.6529202868832816;0.6977524559240575;0.7428949474558697;0.6878159081756446;0.7471077987100052;0.6740063497078598;0.6878622784832866;0.7470364779620404;0.5617955024975672;0.7445864555679106;0.7815361233140479;0.7089887721619923;0.4885776466628654;0.7599383096405781;0.71117011347817;0.5448773095824287;0.6997811651257575;0.6488767486334579;0.6792716995889558;0.5810871288848565;0.44992107155969896;0.6389553772578641;0.6102655780818104;0.6361179459565467;0.6717053884636086;0.7642505513654114;0.7166967360465235;0.7574701665517674;0.8057197059432384;0.8536638385598294;0.7481372590642092;0.8123829579864678;0.7268037974771104;0.8122032088533019;0.6979114007682236
1440000.0;0.08006911821445395;0.708080883280522;0.7094025803539418;0.7815980559738166;0.7528859972152204;0.7126009242319065;0.6965477962178808;0.6804517422479878;0.7808570046064371;0.630769658110278;0.7844399942301747;0.7443078352455255;0.7592705818322041;0.5877016350206307;0.793370442180386;0.7629589633824644;0.6071468905282382;0.759410652882809;0.784902321246093;0.6980667831792025;0.6343650633106943;0.5418390077165636;0.7338600730579192;0.6549314534137687;0.6825503533932433;0.7052424690602765;0.8160261152964863;0.681864335594007;0.8183914107141886;0.6609681902456852;0.7464352469726758;0.7674238032435696;0.734587934408831;0.7871938809191958;0.8144482198411347;0.7609282792933352
1440400.0;0.25483853398860634;0.6747773907096812;0.6673616725429818;0.7191611199455883;0.7173402771281181;0.6616629879208671;0.6608027561762724;0.6519762845613609;0.7332627223371677;0.6340150317816227;0.7330688390167822;0.6465168399099809;0.698460685547754;0.5761308845006503;0.7364312719322901;0.7363722628834447;0.5399377710229043;0.7280581945799067;0.7194020788179261;0.6582799920161347;0.5876356341676157;0.5328785090945274;0.6911981565568162;0.5690984827789908;0.6370216929049074;0.6675810686684798;0.7718869919732668;0.7165822837999303;0.6944976542123306;0.7343912457398545;0.8202592657030519;0.7164869269783798;0.6937591312994047;0.750695451450367;0.7378923560670988;0.706145006862327
1451800.0;0.3461572277313074;0.7343044679147122;0.7319573963486723;0.7839768661128192;0.7637073129393153;0.6684370087377666;0.7362507936735116;0.7307060961351926;0.7902680534610591;0.7324123752852878;0.7857586502248639;0.817085189762202;0.7452016666728235;0.6160382939823177;0.779366857383907;0.7592759999346876;0.7287368357335113;0.7617280900682457;0.7750651287054394;0.3416187316076368;0.5805997491849257;0.5820915148667007;0.7602508491531649;0.6369989924777296;0.6737036195631741;0.7295832050702186;0.7962613967983254;0.7655344813439457;0.5773815678371086;0.7771686862813034;0.6792089470642584;0.7624856174458932;0.7912275261945065;0.7129638241196493;0.8006562939142816;0.7709836166802759
1487000.0;-0.8172240644397515;0.7849413584725475;0.7994862128826088;0.8210277551832281;0.5780883256528246;0.6982356865896583;0.6783584683665268;0.7521956027613425;0.8048402844545045;0.35562887356968964;0.8407027110925834;0.6867277855088705;0.8638092231304355;0.5415942086495604;0.83788363620022;0.6606092202691047;0.6501814109711891;0.8544600839372423;0.8667009353831725;0.7615501625861234;0.6615694061796449;0.5205178370551842;0.8102096827282067;0.6224460104362816;0.6615830923967847;0.7726880485447228;0.88244619237072;0.8751223914101569;0.819133049313669;0.8191221812938176;0.8149049233991761;0.6696919953161418;0.7874859941870117;0.8581607812090986;0.8325905189515579;0.8592222005320893
